2026-09-25 19:50:47 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Log imported***
2026-09-25 19:50:47 | INFO | developement_utilities.log_creation.create_event_log_from_xes | BPI_Challenge_2017
2026-09-25 19:51:03 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Variants created***
2026-09-25 19:51:10 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Traces Created from Variants***
2026-09-25 19:51:27 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:51:38 | INFO | src.concurrency_miner | ----activities in the log: {'W_Validate application', 'O_Created', 'O_Sent (mail and online)', 'A_Complete', 'O_Returned', 'W_Complete application', 'A_Denied', 'A_Validating', 'O_Refused', 'W_Assess potential fraud', 'W_Call after offers', 'O_Accepted', 'W_Call incomplete files', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Sent (online only)', 'A_Pending', 'A_Incomplete', 'A_Cancelled', 'W_Handle leads', 'A_Create Application', 'A_Submitted', 'O_Cancelled'}
2026-09-25 19:51:38 | INFO | src.concurrency_miner | Found Sequence split, Partitions: [{'A_Create Application'}, {'A_Submitted'}, {'O_Create Offer', 'O_Sent (online only)', 'A_Pending', 'O_Created', 'A_Incomplete', 'O_Sent (mail and online)', 'A_Complete', 'W_Complete application', 'O_Returned', 'A_Denied', 'A_Validating', 'A_Cancelled', 'O_Cancelled', 'O_Refused', 'W_Assess potential fraud', 'W_Handle leads', 'W_Call after offers', 'O_Accepted', 'W_Call incomplete files', 'A_Concept', 'W_Validate application', 'A_Accepted'}]
2026-09-25 19:51:44 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:51:45 | INFO | src.concurrency_miner | ----activities in the log: {'A_Create Application'}
2026-09-25 19:51:45 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:51:46 | INFO | src.concurrency_miner | ----activities in the log: {'tau', 'A_Submitted'}
2026-09-25 19:51:46 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'A_Submitted'}]
2026-09-25 19:51:46 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:51:46 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:51:46 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:51:47 | INFO | src.concurrency_miner | ----activities in the log: {'A_Submitted'}
2026-09-25 19:51:47 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:51:56 | INFO | src.concurrency_miner | ----activities in the log: {'W_Validate application', 'O_Created', 'O_Sent (mail and online)', 'A_Complete', 'O_Returned', 'W_Complete application', 'A_Denied', 'A_Validating', 'O_Refused', 'W_Assess potential fraud', 'W_Call after offers', 'O_Accepted', 'W_Call incomplete files', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Sent (online only)', 'A_Pending', 'A_Incomplete', 'A_Cancelled', 'W_Handle leads', 'O_Cancelled'}
2026-09-25 19:52:03 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 19:52:19 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 19:52:19 | INFO | src.concurrency_miner | Found activities_once_per_trace split, Partitions: [{'O_Created'}, {'O_Create Offer', 'W_Validate application', 'O_Sent (online only)', 'A_Pending', 'A_Incomplete', 'O_Sent (mail and online)', 'A_Complete', 'O_Returned', 'W_Complete application', 'A_Denied', 'A_Validating', 'A_Cancelled', 'O_Refused', 'W_Assess potential fraud', 'W_Handle leads', 'W_Call after offers', 'O_Accepted', 'W_Call incomplete files', 'A_Concept', 'O_Cancelled', 'A_Accepted'}]
2026-09-25 19:52:23 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:52:24 | INFO | src.concurrency_miner | ----activities in the log: {'O_Created'}
2026-09-25 19:52:24 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
