2026-09-25 19:57:59 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Log imported***
2026-09-25 19:57:59 | INFO | developement_utilities.log_creation.create_event_log_from_xes | BPI_Challenge_2017
2026-09-25 19:58:15 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Variants created***
2026-09-25 19:58:23 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Traces Created from Variants***
2026-09-25 19:58:40 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:58:50 | INFO | src.concurrency_miner | ----activities in the log: {'O_Sent (mail and online)', 'A_Complete', 'A_Denied', 'O_Accepted', 'A_Concept', 'O_Cancelled', 'A_Create Application', 'W_Assess potential fraud', 'A_Cancelled', 'O_Sent (online only)', 'W_Call incomplete files', 'O_Refused', 'W_Handle leads', 'A_Validating', 'W_Call after offers', 'A_Accepted', 'O_Returned', 'A_Submitted', 'O_Create Offer', 'O_Created', 'A_Incomplete', 'W_Complete application', 'A_Pending', 'W_Validate application'}
2026-09-25 19:58:50 | INFO | src.concurrency_miner | Found Sequence split, Partitions: [{'A_Create Application'}, {'A_Submitted'}, {'O_Sent (mail and online)', 'W_Call after offers', 'A_Complete', 'A_Denied', 'A_Accepted', 'O_Accepted', 'A_Concept', 'O_Returned', 'O_Cancelled', 'O_Create Offer', 'W_Assess potential fraud', 'O_Created', 'A_Cancelled', 'O_Sent (online only)', 'W_Call incomplete files', 'W_Handle leads', 'O_Refused', 'A_Incomplete', 'W_Complete application', 'A_Validating', 'A_Pending', 'W_Validate application'}]
2026-09-25 19:58:57 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:58:58 | INFO | src.concurrency_miner | ----activities in the log: {'A_Create Application'}
2026-09-25 19:58:58 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:58:59 | INFO | src.concurrency_miner | ----activities in the log: {'A_Submitted', 'tau'}
2026-09-25 19:58:59 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'A_Submitted'}, {'tau'}]
2026-09-25 19:58:59 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:58:59 | INFO | src.concurrency_miner | ----activities in the log: {'A_Submitted'}
2026-09-25 19:58:59 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:58:59 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:58:59 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:59:08 | INFO | src.concurrency_miner | ----activities in the log: {'O_Sent (mail and online)', 'A_Complete', 'A_Denied', 'O_Accepted', 'A_Concept', 'O_Cancelled', 'W_Assess potential fraud', 'A_Cancelled', 'O_Sent (online only)', 'W_Call incomplete files', 'O_Refused', 'W_Handle leads', 'A_Validating', 'W_Call after offers', 'A_Accepted', 'O_Returned', 'O_Create Offer', 'O_Created', 'A_Incomplete', 'W_Complete application', 'A_Pending', 'W_Validate application'}
2026-09-25 19:59:15 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 19:59:31 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 19:59:31 | INFO | src.concurrency_miner | Found activities_once_per_trace split, Partitions: [{'A_Concept'}, {'O_Sent (mail and online)', 'W_Call after offers', 'A_Complete', 'A_Denied', 'A_Accepted', 'O_Accepted', 'O_Returned', 'O_Cancelled', 'O_Create Offer', 'W_Assess potential fraud', 'O_Created', 'A_Cancelled', 'O_Sent (online only)', 'W_Call incomplete files', 'O_Refused', 'W_Handle leads', 'A_Incomplete', 'W_Complete application', 'A_Validating', 'A_Pending', 'W_Validate application'}]
2026-09-25 19:59:36 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:59:37 | INFO | src.concurrency_miner | ----activities in the log: {'A_Concept'}
2026-09-25 19:59:37 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:59:44 | INFO | src.concurrency_miner | ----activities in the log: {'O_Sent (mail and online)', 'A_Complete', 'A_Denied', 'O_Accepted', 'O_Cancelled', 'W_Assess potential fraud', 'A_Cancelled', 'O_Sent (online only)', 'W_Call incomplete files', 'O_Refused', 'W_Handle leads', 'A_Validating', 'W_Call after offers', 'A_Accepted', 'O_Returned', 'O_Create Offer', 'O_Created', 'A_Incomplete', 'W_Complete application', 'A_Pending', 'W_Validate application'}
2026-09-25 19:59:50 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 20:00:03 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 20:00:04 | INFO | src.concurrency_miner | Found activities_once_per_trace split, Partitions: [{'O_Created'}, {'O_Sent (mail and online)', 'W_Call after offers', 'A_Complete', 'A_Denied', 'A_Accepted', 'O_Accepted', 'O_Returned', 'O_Cancelled', 'O_Create Offer', 'W_Assess potential fraud', 'A_Cancelled', 'O_Sent (online only)', 'W_Call incomplete files', 'O_Refused', 'W_Handle leads', 'A_Incomplete', 'W_Complete application', 'A_Validating', 'A_Pending', 'W_Validate application'}]
2026-09-25 20:00:07 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 20:00:08 | INFO | src.concurrency_miner | ----activities in the log: {'O_Created'}
2026-09-25 20:00:08 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 20:00:15 | INFO | src.concurrency_miner | ----activities in the log: {'O_Sent (mail and online)', 'W_Call after offers', 'A_Complete', 'A_Denied', 'A_Accepted', 'O_Accepted', 'O_Returned', 'O_Cancelled', 'O_Create Offer', 'W_Assess potential fraud', 'A_Cancelled', 'O_Sent (online only)', 'W_Call incomplete files', 'O_Refused', 'W_Handle leads', 'A_Incomplete', 'W_Complete application', 'A_Validating', 'A_Pending', 'W_Validate application'}
2026-09-25 20:00:19 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 20:00:30 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 20:00:30 | INFO | src.concurrency_miner | Found activities_once_per_trace split, Partitions: [{'O_Create Offer'}, {'O_Sent (mail and online)', 'W_Call after offers', 'A_Complete', 'A_Denied', 'A_Accepted', 'O_Accepted', 'O_Returned', 'O_Cancelled', 'W_Assess potential fraud', 'A_Cancelled', 'O_Sent (online only)', 'W_Call incomplete files', 'O_Refused', 'W_Handle leads', 'A_Incomplete', 'W_Complete application', 'A_Validating', 'A_Pending', 'W_Validate application'}]
2026-09-25 20:00:36 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 20:00:37 | INFO | src.concurrency_miner | ----activities in the log: {'O_Create Offer'}
2026-09-25 20:00:37 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 20:00:43 | INFO | src.concurrency_miner | ----activities in the log: {'O_Sent (mail and online)', 'W_Call after offers', 'A_Complete', 'A_Denied', 'A_Accepted', 'O_Accepted', 'O_Returned', 'O_Cancelled', 'W_Assess potential fraud', 'A_Cancelled', 'O_Sent (online only)', 'W_Call incomplete files', 'O_Refused', 'W_Handle leads', 'A_Incomplete', 'W_Complete application', 'A_Validating', 'A_Pending', 'W_Validate application'}
2026-09-25 20:00:46 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 20:00:54 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 20:00:54 | INFO | src.concurrency_miner | Found activities_once_per_trace split, Partitions: [{'A_Accepted'}, {'O_Sent (mail and online)', 'W_Call after offers', 'A_Complete', 'A_Denied', 'O_Accepted', 'O_Returned', 'O_Cancelled', 'W_Assess potential fraud', 'A_Cancelled', 'O_Sent (online only)', 'W_Call incomplete files', 'O_Refused', 'W_Handle leads', 'A_Incomplete', 'W_Complete application', 'A_Validating', 'A_Pending', 'W_Validate application'}]
2026-09-25 20:00:56 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 20:00:57 | INFO | src.concurrency_miner | ----activities in the log: {'A_Accepted'}
2026-09-25 20:00:57 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 20:01:02 | INFO | src.concurrency_miner | ----activities in the log: {'O_Sent (mail and online)', 'W_Call after offers', 'A_Complete', 'A_Denied', 'O_Accepted', 'O_Returned', 'O_Cancelled', 'W_Assess potential fraud', 'A_Cancelled', 'O_Sent (online only)', 'W_Call incomplete files', 'O_Refused', 'W_Handle leads', 'A_Incomplete', 'W_Complete application', 'A_Validating', 'A_Pending', 'W_Validate application'}
2026-09-25 20:01:04 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 20:01:11 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 20:03:53 | INFO | src.concurrency_miner | Starting flower model partitioning
2026-09-25 20:04:04 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 20:04:05 | INFO | src.concurrency_miner | ----activities in the log: {'O_Sent (mail and online)', 'tau'}
2026-09-25 20:04:05 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'O_Sent (mail and online)'}, {'tau'}]
