2026-09-25 19:35:32 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Log imported***
2026-09-25 19:35:32 | INFO | developement_utilities.log_creation.create_event_log_from_xes | BPI_Challenge_2017
2026-09-25 19:35:47 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Variants created***
2026-09-25 19:35:54 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Traces Created from Variants***
2026-09-25 19:36:10 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:36:21 | INFO | src.concurrency_miner | ----activities in the log: {'A_Accepted', 'O_Sent (online only)', 'W_Validate application', 'O_Created', 'O_Create Offer', 'W_Complete application', 'W_Call after offers', 'O_Returned', 'A_Incomplete', 'A_Submitted', 'O_Accepted', 'A_Concept', 'A_Cancelled', 'O_Refused', 'A_Denied', 'W_Call incomplete files', 'O_Sent (mail and online)', 'A_Create Application', 'O_Cancelled', 'A_Pending', 'A_Validating', 'A_Complete', 'W_Handle leads', 'W_Assess potential fraud'}
2026-09-25 19:36:21 | INFO | src.concurrency_miner | Found Sequence split, Partitions: [{'A_Create Application'}, {'A_Submitted'}, {'A_Accepted', 'O_Accepted', 'A_Concept', 'O_Sent (online only)', 'A_Cancelled', 'W_Validate application', 'O_Refused', 'O_Created', 'A_Denied', 'O_Create Offer', 'W_Call incomplete files', 'O_Sent (mail and online)', 'W_Complete application', 'O_Cancelled', 'W_Call after offers', 'O_Returned', 'A_Pending', 'A_Validating', 'A_Incomplete', 'A_Complete', 'W_Handle leads', 'W_Assess potential fraud'}]
2026-09-25 19:36:27 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:36:28 | INFO | src.concurrency_miner | ----activities in the log: {'A_Create Application'}
2026-09-25 19:36:28 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:36:29 | INFO | src.concurrency_miner | ----activities in the log: {'tau', 'A_Submitted'}
2026-09-25 19:36:29 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'A_Submitted'}]
2026-09-25 19:36:29 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:36:29 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:36:29 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:36:30 | INFO | src.concurrency_miner | ----activities in the log: {'A_Submitted'}
2026-09-25 19:36:30 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:36:38 | INFO | src.concurrency_miner | ----activities in the log: {'A_Accepted', 'O_Sent (online only)', 'W_Validate application', 'O_Created', 'O_Create Offer', 'W_Complete application', 'W_Call after offers', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Concept', 'A_Cancelled', 'O_Refused', 'A_Denied', 'W_Call incomplete files', 'O_Sent (mail and online)', 'O_Cancelled', 'A_Pending', 'A_Validating', 'A_Complete', 'W_Handle leads', 'W_Assess potential fraud'}
2026-09-25 19:36:45 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 19:36:45 | INFO | src.concurrency_miner | Found activities_once_per_trace split, Partitions: [{'A_Accepted'}, {'O_Accepted', 'A_Concept', 'O_Sent (online only)', 'A_Cancelled', 'W_Validate application', 'O_Refused', 'O_Created', 'A_Denied', 'O_Create Offer', 'W_Call incomplete files', 'O_Sent (mail and online)', 'W_Complete application', 'O_Cancelled', 'W_Call after offers', 'O_Returned', 'A_Pending', 'A_Validating', 'A_Incomplete', 'A_Complete', 'W_Handle leads', 'W_Assess potential fraud'}]
2026-09-25 19:36:50 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:36:51 | INFO | src.concurrency_miner | ----activities in the log: {'A_Accepted'}
2026-09-25 19:36:51 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:37:00 | INFO | src.concurrency_miner | ----activities in the log: {'O_Sent (online only)', 'W_Validate application', 'O_Created', 'O_Create Offer', 'W_Complete application', 'W_Call after offers', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Concept', 'A_Cancelled', 'O_Refused', 'A_Denied', 'W_Call incomplete files', 'O_Sent (mail and online)', 'O_Cancelled', 'A_Pending', 'A_Validating', 'A_Complete', 'W_Handle leads', 'W_Assess potential fraud'}
2026-09-25 19:37:06 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 19:37:06 | INFO | src.concurrency_miner | Found activities_once_per_trace split, Partitions: [{'O_Create Offer'}, {'O_Accepted', 'A_Concept', 'O_Sent (online only)', 'A_Cancelled', 'W_Validate application', 'O_Refused', 'O_Created', 'A_Denied', 'W_Call incomplete files', 'O_Sent (mail and online)', 'W_Complete application', 'O_Cancelled', 'W_Call after offers', 'O_Returned', 'A_Pending', 'A_Validating', 'A_Incomplete', 'A_Complete', 'W_Handle leads', 'W_Assess potential fraud'}]
2026-09-25 19:37:09 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:37:10 | INFO | src.concurrency_miner | ----activities in the log: {'O_Create Offer'}
2026-09-25 19:37:10 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
