2026-09-25 15:01:20 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Log imported***
2026-09-25 15:01:20 | INFO | developement_utilities.log_creation.create_event_log_from_xes | BPI2012_W_START_COMPLETE
2026-09-25 15:01:22 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Variants created***
2026-09-25 15:01:23 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Traces Created from Variants***
2026-09-25 15:01:26 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:27 | INFO | src.concurrency_miner | ----activities in the log: {'W_Completeren aanvraag', 'W_Afhandelen leads', 'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Nabellen offertes', 'W_Valideren aanvraag'}
2026-09-25 15:01:27 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 15:01:32 | INFO | src.concurrency_miner | Found activity_concurrent split, Partitions: [{'W_Completeren aanvraag'}, {'W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Nabellen incomplete dossiers', 'W_Nabellen offertes', 'W_Valideren aanvraag'}]
2026-09-25 15:01:33 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:33 | INFO | src.concurrency_miner | ----activities in the log: {'W_Completeren aanvraag', 'tau'}
2026-09-25 15:01:33 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'W_Completeren aanvraag'}, {'tau'}]
2026-09-25 15:01:33 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:34 | INFO | src.concurrency_miner | ----activities in the log: {'W_Completeren aanvraag'}
2026-09-25 15:01:34 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:34 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 15:01:34 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:35 | INFO | src.concurrency_miner | ----activities in the log: {'W_Afhandelen leads', 'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Nabellen offertes', 'tau', 'W_Valideren aanvraag'}
2026-09-25 15:01:35 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Nabellen incomplete dossiers', 'W_Nabellen offertes', 'W_Valideren aanvraag'}]
2026-09-25 15:01:35 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:35 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 15:01:35 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:35 | INFO | src.concurrency_miner | ----activities in the log: {'W_Afhandelen leads', 'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Nabellen offertes', 'W_Valideren aanvraag'}
2026-09-25 15:01:36 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 15:01:39 | INFO | src.concurrency_miner | Found activity_concurrent split, Partitions: [{'W_Afhandelen leads'}, {'W_Beoordelen fraude', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers'}]
2026-09-25 15:01:39 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:40 | INFO | src.concurrency_miner | ----activities in the log: {'tau', 'W_Afhandelen leads'}
2026-09-25 15:01:40 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'W_Afhandelen leads'}]
2026-09-25 15:01:40 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:40 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 15:01:40 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:40 | INFO | src.concurrency_miner | ----activities in the log: {'W_Afhandelen leads'}
2026-09-25 15:01:40 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:41 | INFO | src.concurrency_miner | ----activities in the log: {'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Nabellen offertes', 'tau', 'W_Valideren aanvraag'}
2026-09-25 15:01:41 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'W_Beoordelen fraude', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers'}]
2026-09-25 15:01:41 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:41 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 15:01:41 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:42 | INFO | src.concurrency_miner | ----activities in the log: {'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Nabellen offertes', 'W_Valideren aanvraag'}
2026-09-25 15:01:42 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 15:01:45 | INFO | src.concurrency_miner | Found activity_concurrent split, Partitions: [{'W_Beoordelen fraude'}, {'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers'}]
2026-09-25 15:01:46 | INFO | src.concurrency_miner | ***Starting Concurrency Miner***
2026-09-25 15:01:46 | INFO | src.concurrency_miner | ----activities in the log: {'tau', 'W_Beoordelen fraude'}
2026-09-25 15:01:46 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'W_Beoordelen fraude'}]
